budget,revenue,id,original_title,title
0,0.0,40123,Genius Party,Genius Party
0,0.0,47510,The Guatemalan Handshake,The Guatemalan Handshake
0,0.0,62297,Guernsey,Guernsey
0,0.0,11445,Gypo,Gypo
0,0.0,372946,Hako,The Box
0,0.0,41472,花と蛇,Flower & Snake
0,0.0,180879,Harry Munter,Harry Munter
0,0.0,343825,Het is een schone dag geweest,Het is een schone dag geweest
0,0.0,67263,Höhenfeuer,Alpine Fire
0,0.0,26368,"Ihatôbu gensô, Kenji no haru",Spring and Chaos
0,0.0,145191,J'ai toujours voulu être une sainte,I Always Wanted to Be a Saint
0,0.0,158968,Jim Shvante (marili svanets),Salt for Svanetia
0,0.0,100086,Silent Waters,Silent Waters
0,0.0,35451,恋する日曜日,Love on Sunday
0,0.0,271667,Krajinka,Landscape
0,0.0,123406,Krišana,Fallen
0,0.0,125795,Kruh in mleko,Bread and Milk
0,0.0,49695,Kusa-meikyu,Grass Labyrinth
0,0.0,79860,Kyoshin,Mirrored Mind
0,0.0,350765,Langsamer Sommer,Langsamer Sommer
0,0.0,254313,Lebedyne ozero. Zona,Swan Lake: The Zone
0,0.0,7274,La León,La León
0,0.0,169108,Lomax the Songhunter,Lomax the Songhunter
0,0.0,225760,Lulu,Lulu
0,0.0,114645,Μέρες του '36,Days of 36
0,0.0,36895,萌の朱雀,Suzaku
0,0.0,228216,Molly's Way,Molly's Way
0,0.0,4979,Montag kommen die Fenster,Windows on Monday
0,0.0,282553,De muze,The Muse
0,0.0,265793,Nadia et Sarra,Nadia and Sarra
0,0.0,105760,Niezwykla podróz Baltazara Kobera,The Tribulations of Balthazar Kober
0,0.0,67355,No Child of Mine,No Child of Mine
0,0.0,44436,Oddsac,Oddsac
0,0.0,103953,大いなる幻影,Barren Illusion
0,0.0,211714,El olvido,Oblivion
0,0.0,246417,"Папа, умер Дед Мороз","Daddy, Father Frost Is Dead"
0,0.0,243934,Parapalos,Pin Boy
2700000,0.0,64944,Pas Douce,A Parting Shot
0,0.0,88302,ფიროსმანი,Pirosmani
0,0.0,180695,Pokój saren,The Roe's Room
0,0.0,218728,Prinzessin,Prinzessin
0,0.0,70794,Rien à faire,Empty Days
0,0.0,1837,Le Secret,The Secret
0,0.0,98642,Шик,The Suit
0,0.0,335201,Signers Koffer - Unterwegs mit Roman Signer,Signer's Suitcase
0,0.0,70457,Small Gods,Small Gods
0,0.0,89757,Smoke and Flesh,Smoke and Flesh
0,0.0,35749,Alice In Acidland,Alice In Acidland
0,0.0,302436,Snegurochka,The Snow Maiden
0,0.0,49941,Stiller Sturm,Silent Storm
10000,0.0,189556,Svyato,Svyato
0,0.0,89560,"Tout va bien, on s'en va","Everything's Fine, We're Leaving"
0,0.0,136141,Турксиб,The Steel Road
0,0.0,47900,"Vtáčkovia, Siroty a Blázni","Birds, Orphans and Fools"
0,0.0,115239,Wojaczek,Wojaczek
27000,0.0,271124,Woodenhead,Woodenhead
2500000,0.0,44673,心中有鬼,The Matrimony
0,0.0,76760,Yume no Ginga,Labyrinth of Dreams
0,0.0,48449,Het Zakmes,The Pocket-knife
0,0.0,282086,Žralok v hlavě,Shark in the Head
0,0.0,104374,Onna no mizûmi,Woman of the Lake
0,0.0,382725,Sociopathia,Sociopathia
0,0.0,375732,The Ritchie Blackmore Story,The Ritchie Blackmore Story
0,0.0,378227,Natsamrat,Natsamrat
0,0.0,111974,17-sai no fûkei - shônen wa nani o mita no ka,Cycling Chronicles: Landscapes the Boy Saw
0,0.0,68876,32A,32A
0,0.0,14489,Аленький Цветочек,The Scarlet Flower
250000,0.0,39241,Alleman,The Human Dutch
0,0.0,49125,Allonsanfàn,Allonsanfan
0,0.0,85265,Anak,The Child
0,0.0,269843,Angst,Fear
0,0.0,171213,Après l'amour,Love After Love
0,0.0,104354,L'arbre de Guernica,The Tree of Guernica
0,0.0,276702,Arvo Pärt 24 prelüüdi ühele fuugale,Arvo Pärt: 24 Preludes for a Fugue
0,0.0,46632,Ať žijí duchové!,Long Live Ghosts!
0,0.0,112044,Atlantis,Atlantis
0,0.0,39798,バッシング,Bashing
6900000,6530000.0,105254,Beröringen,The Touch
0,0.0,44072,بايسيكلران,The Cyclist
0,0.0,162396,The Big Swap,The Big Swap
0,0.0,39510,Blood Tea and Red String,Blood Tea and Red String
0,0.0,275932,Boy! What a Girl!,Boy! What a Girl!
0,0.0,107852,Ça brûle,Ça brûle
0,0.0,28525,Os Cafajestes,The Unscrupulous Ones
0,0.0,198450,Os canibais,The Cannibals
6000000,0.0,16403,Čarlston za Ognjenku,Tears for Sale
0,0.0,79048,C'est la vie,C'est la vie
0,0.0,106538,Un amour de femme,Un amour de femme
1700000,0.0,361980,Me Rosvolat,We Are the Pirates of the Roads
0,0.0,163077,Dias de Nietzsche em Turim,Days of Nietzsche in Turin
0,0.0,143959,Risto Räppääjä ja Viileä Venla,Ricky Rapper and Cool Wendy
0,0.0,65120,Días de Santiago,Days of Santiago
1300000,0.0,293313,Risto Räppääjä ja liukas Lennart,Risto Räppääjä ja liukas Lennart
0,0.0,140278,Dogville Confessions,Dogville Confessions
0,0.0,353641,Risto Räppääjä ja Sevillan saituri,Risto Räppääjä ja Sevillan saituri
0,0.0,270936,Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To,Ellen ten Damme: As I Was Wondering Where This Mixed-up Little Life of Mine Was Leading To
2100000,0.0,293471,Onneli ja Anneli,Jill and Joy
0,0.0,364387,Onnelin ja Annelin talvi,Jill And Joy's Winter
0,0.0,52775,Fanfare,Fanfare
0,0.0,64504,La femme de mon pote,My Best Friend's Girl
0,0.0,61320,Fimfárum Jana Wericha,Fimfárum Jana Wericha
0,0.0,61313,Fimfárum 2,Fimfarum 2
0,0.0,69120,Flower in the Pocket,Flower in the Pocket
0,0.0,72654,Foreldrar,Parents
0,0.0,74955,Gargandi snilld,Screaming Masterpiece
0,0.0,78563,Les géants,The Giants
0,0.0,33130,Gewoon Hans,Gewoon Hans
0,0.0,57954,Gizmo!,Gizmo!
0,0.0,84026,Les glaneurs et la glaneuse... deux ans après,The Gleaners and I: Two Years Later
0,0.0,122356,Goshogaoka,Goshogaoka
0,0.0,148853,L'héritage,Legacy
0,0.0,73503,Hlemmur,Last Stop
0,0.0,206157,Into the Badlands,Into the Badlands
2800000,0.0,16159,Sundown: The Vampire in Retreat,Sundown: The Vampire in Retreat
0,0.0,27496,Nightmare in Wax,Nightmare in Wax
0,0.0,185495,Terror in the Wax Museum,Terror in the Wax Museum
0,0.0,123897,Cave In!,Cave In!
0,0.0,70748,Uma Onda no Ar,Uma Onda no Ar
0,4900000.0,214355,Cine Holliúdy,Cine Holliúdy
0,0.0,186738,O Bandido da Luz Vermelha,The Red Light Bandit
0,0.0,68173,Macunaíma,Jungle Freaks
0,0.0,37993,Anjos do Sol,Angels of the Sun
0,0.0,116146,"Iracema, Uma Transa Amazônica","Iracema, Uma Transa Amazônica"
0,0.0,44589,Klaani: Tarina Sammakoitten suvusta,The Clan - Tale of the Frogs
0,0.0,278778,Dancing Ninja,Dancing Ninja
3500000,0.0,352720,"Милый Ханс, дорогой Петр",My Good Hans
0,0.0,316111,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?,Riuscirà l'avvocato Franco Benenato a sconfiggere il suo acerrimo nemico il pretore Ciccio De Ingras?
0,0.0,260163,Apocalyptic,Apocalyptic
0,0.0,286367,Classroom 6,Classroom 6
0,0.0,178687,616: Paranormal Incident,616: Paranormal Incident
0,0.0,52416,D-day - 어느날 갑자기 세번째 이야기,4 Horror Tales - Roommates
0,0.0,51205,Le Gai Savoir,Joy of Learning
0,0.0,280045,El gafe,El gafe
0,0.0,205943,Severed Footage,Severed Footage
0,0.0,169865,The Frankenstein Theory,The Frankenstein Theory
0,0.0,216068,The Big Broadcast of 1937,The Big Broadcast of 1937
7000,0.0,308269,"Gore, Quebec","Gore, Quebec"
250000,0.0,74727,Long Pigs,Long Pigs
0,0.0,38440,Gangster,Gangster
0,0.0,316840,Bhoot Unkle,Bhoot Unkle
0,0.0,236007,Naksha,Naksha
0,0.0,20182,Alien Abduction: Incident in Lake County,Alien Abduction: Incident in Lake County
0,0.0,46432,Woh Lamhe,Woh Lamhe
0,0.0,347807,Fight Club: Members Only,Fight Club: Members Only
0,0.0,59362,Pyaar Ke Side Effects,Pyaar Ke Side Effects
0,204.0,20494,मालामाल वीकली,Malamaal Weekly
0,0.0,20145,36 China Town,36 China Town
0,0.0,20092,Corporate,Corporate
0,0.0,253578,"Tom, Dick And Harry","Tom, Dick And Harry"
0,0.0,92193,Shiva,Shiva
0,0.0,226092,Jaane Hoga Kya,Jaane Hoga Kya
0,0.0,28389,Death Spa,Death Spa
0,0.0,72661,Ikingut,Ikingut
0,0.0,41078,János Vitéz,Johnny Corncob
0,0.0,73129,Johanna,Johanna
0,0.0,61552,Julietta,Julietta
0,0.0,103539,Kelin,Kelin
0,0.0,17582,Khamsa,Khamsa
0,0.0,159245,Pesn o gerojach (Komsomol),Komsomol
0,0.0,279598,"Кошка, которая гуляла сама по себе",The Cat Who Walked by Herself
0,0.0,42346,De laatste dagen van Emma Blank,The Last Days of Emma Blank
0,0.0,47723,Larmar och gör sig till,In the Presence of a Clown
0,1589109.0,21751,Lepel,Spoon
0,0.0,104172,Die letzte Rache,Die letzte Rache
0,0.0,318851,Liefdesbekentenissen,Confessions of Loving Couples
0,0.0,118727,The Life & Adventures of Santa Claus,The Life & Adventures of Santa Claus
0,0.0,150578,Ljuset håller mig sällskap,Light Keeps Me Company
0,0.0,291122,Long Gone,Long Gone
0,0.0,319179,Man van staal,Man van staal
0,0.0,121754,Misa mi,Misa mi
0,0.0,162458,Mods,Mods
0,0.0,242289,Na Cidade Vazia,Hollow City
0,0.0,49782,Nattlek,Night Games
0,0.0,150223,Древо желания,The Wishing Tree
0,0.0,241593,Nunnan,The Nun
0,0.0,11946,Nya hyss av Emil i Lönneberga,New Mischief by Emil
0,0.0,260182,Ochtendzwemmers,Ochtendzwemmers
0,0.0,96419,Oriana,Oriana
0,0.0,82342,Paradise girls,Paradise girls
0,0.0,78282,Paul dans sa vie,Paul dans sa vie
0,0.0,268669,Pobeda na Pravoberezhnoi Ukraine i izgnaniye nemetsikh zakhvatchikov za predeli Ukrainskikh sovietskikh zemel,Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth
0,0.0,28527,De Poolse bruid,The Polish Bride
0,0.0,347317,Princess,Princess
0,0.0,41228,Pyšná princezna,The Proud Princess
0,0.0,16010,Råzone,Life Hits
0,0.0,106669,Res aldrig på enkel biljett,Never Travel on a One Way Ticket
0,0.0,85087,Rêves de poussière,Dreams of Dust
0,0.0,238436,The Robber Symphony,The Robber Symphony
0,0.0,90034,Le Roman de Renard,The Tale of the Fox
0,0.0,192480,Schoffies,Schoffies
0,0.0,172973,"Si je t'aime, prends garde à toi",Beware of My Love
0,0.0,90319,Сказка о царе Салтане,The Tale of Tsar Saltan
0,0.0,72214,Снежная королева,The Snow Queen
0,0.0,263112,Sodrásban,Current
0,0.0,114931,Sonja,Sonja
0,0.0,49908,Szép napok,Pleasant Days
0,0.0,107019,The Strange Vengeance of Rosalie,The Strange Vengeance of Rosalie
0,0.0,329216,The Foot Shooting Party,The Foot Shooting Party
0,0.0,80324,Niewinni czarodzieje,Innocent Sorcerers
0,0.0,365375,Sunny in the Dark,Sunny in the Dark
0,0.0,337104,Chronic,Chronic
0,0.0,30345,The Black Castle,The Black Castle
0,0.0,47149,Highway Dragnet,Highway Dragnet
0,0.0,49498,The Crooked Web,The Crooked Web
85,0.0,89242,East of Sudan,East of Sudan
0,0.0,190410,Maledimiele,Maledimiele
0,0.0,200016,Tamás és Juli,Tamas and Juli
0,0.0,47011,Tempo di viaggio,Voyage in Time
0,0.0,93440,Tishe!,Hush!
0,0.0,97707,Tod für fünf Stimmen,Gesualdo: Death for Five Voices
0,0.0,100250,Tussenland,Tussenland
0,0.0,342686,Ubitye molniey,Killed by Lightning
0,0.0,125727,Uttara,Uttara
0,0.0,99495,Verano de Goliat,Summer of Goliath
0,0.0,270024,Verboden te zuchten,I Know I'll See Your Face Again
0,0.0,100017,Verfolgt,Hounded
0,0.0,36296,Violence des échanges en milieu tempéré,"Work Hard, Play Hard"
0,0.0,381670,Vogelfrei,Vogelfrei
0,0.0,252476,Время жатвы,Harvest Time
0,0.0,117565,Water and Power,Water and Power
0,0.0,141757,Widziadlo,The Phantom
0,0.0,273890,Zwölf Stühle,Twelve Chairs
0,0.0,70967,Dernier domicile connu,Last Known Address
0,0.0,105033,Les égouts du paradis,The Sewers of Paradise
0,0.0,161535,Doraemon:貓狗時空傳,Doraemon:貓狗時空傳
0,0.0,71630,Le Ruffian,Le Ruffian
0,0.0,145909,Lupaus,Promise
0,0.0,384262,Takaisin pintaan,Diving Into the Unknown
0,0.0,130802,A Night In the Woods,A Night In the Woods
0,0.0,90616,Future War,Future War
0,0.0,89921,Vivre pour survivre,White Fire
0,0.0,369362,War Within the Walls,"Chau, Beyond the Lines"
0,0.0,366736,Shok,Friend
0,0.0,351981,Historia de un oso,Bear Story
143149,645135.0,341007,تین بہادر,3 Braves
0,0.0,241927,Hellions,Hellions
0,0.0,77958,Il mio domani,My Tomorrow
0,36500000.0,20294,Welcome,Welcome
0,0.0,36204,No Smoking,No Smoking
0,0.0,20454,Dil Dosti Etc,Dil Dosti Etc
0,0.0,46383,Dus Kahaniyaan,Dus Kahaniyaan
0,0.0,59904,The Train: Some Lines Shoulder Never Be Crossed...,The Train: Some Lines Shoulder Never Be Crossed...
6000000,0.0,22448,Awarapan,Awarapan
4,0.0,159434,"Good Boy, Bad Boy","Good Boy, Bad Boy"
0,0.0,15411,भेजा फ्राई,Bheja Fry
0,0.0,46409,MP3: Mera Pehla Pehla Pyaar,MP3: Mera Pehla Pehla Pyaar
0,0.0,19418,Dhol,Dhol
0,0.0,66537,La désenchantée,The Disenchanted
2300000,11100000.0,14467,Jaane Tu... Ya Jaane Na,Jaane Tu... Ya Jaane Na
2400000,9600000.0,15864,Bachna Ae Haseeno,Bachna Ae Haseeno
5000000,0.0,19624,Fashion,Fashion
10000000,20000000.0,14071,Dostana,Dostana
0,8000000.0,20832,Krazzy 4,Krazzy 4
0,0.0,15974,भूतनाथ,Bhoothnath
0,0.0,23848,Halla Bol,Halla Bol
0,0.0,16383,Maharathi,Maharathi
0,0.0,14546,Golmaal Returns,Golmaal Returns
0,0.0,25510,Jannat,Jannat
0,0.0,372985,Boris Sans Béatrice,Boris Without Beatrice
0,0.0,379388,Las Plantas,Las Plantas
0,0.0,383255,Dubina dva,Depth Two
0,0.0,378505,Hotel Dallas,Hotel Dallas
0,0.0,14193,Tashan,Tashan
0,0.0,330381,Liliom ösvény,Lily Lane
750000,2760000.0,15979,Phoonk,Phoonk
0,0.0,15464,EMI: Liya Hai To Chukana Padega,EMI: Liya Hai To Chukana Padega
0,0.0,55376,Karzzzz,Karzzzz
0,0.0,21822,Y.M.I. - Yeh Mera India,Y.M.I. - Yeh Mera India
0,0.0,36919,"Vrchní, prchni!","Waiter, Scarper!"
0,0.0,342163,Sin hijos,Sin hijos
0,0.0,106414,We Were Once a Fairytale,We Were Once a Fairytale
0,0.0,371462,Mammal,Mammal
0,0.0,75282,Scenes from the Suburbs,Scenes from the Suburbs
0,0.0,123979,Mourir auprès de toi,To Die By Your Side
0,0.0,126563,The American Dreamer,The American Dreamer
0,0.0,2890,"André Hazes, Zij Gelooft in Mij","André Hazes, Zij Gelooft in Mij"
0,0.0,199283,Бабуся,Babushka
0,0.0,333164,Beperkt houdbaar,Beperkt houdbaar
0,0.0,149326,Bij de beesten af,Ape and Super-Ape
0,0.0,73775,Die blaue Grenze,The Quiet Love
0,0.0,65216,Bloody Cartoons,Bloody Cartoons
0,0.0,65280,Body Language,Body Language
0,0.0,148411,Chermeni,Chermeni
0,0.0,6417,Uită și fugi!,Dallas Pashamende
0,0.0,43925,O Diabo a Quatro,O Diabo a Quatro
0,0.0,8444,Domésticas,Domésticas
0,0.0,65771,Dreng,Boy
0,0.0,13798,Dunderklumpen!,Thunderclump
0,0.0,129518,Eilandgasten,Island Guests
0,0.0,95240,Eri Eri rema sabakutani,"My God, My God, Why Hast Thou Forsaken Me?"
0,0.0,88395,Estate violenta,Violent Summer
0,0.0,69016,Eve's Christmas,Eve's Christmas
0,0.0,38668,Der ewige Jude,The Eternal Jew
0,0.0,83299,フィーメイル,Female
0,0.0,44517,La fiebre del loco,Loco Fever
0,0.0,61699,Flipping Out - Israel's Drug Generation,Flipping Out - Israel's Drug Generation
0,0.0,182768,幻夢戦記レダ,Leda - The Fantastic Adventure of Yohko
0,0.0,96497,De Gulle Minnaar,De Gulle Minnaar
0,0.0,10129,Herbstmilch,Herbstmilch
0,0.0,76350,"Un homme et une femme, 20 ans déjà",A Man and a Woman: 20 Years Later
0,0.0,40522,Je suis heureux que ma mère soit vivante,I’m Glad My Mother Is Alive
0,0.0,52538,Mariages !,Mariages !
0,0.0,353533,Srimanthudu,Srimanthudu
0,0.0,80276,దూకుడు,Dookudu
0,0.0,83889,Businessman,Businessman
0,0.0,23381,Pokiri,Pokiri
0,0.0,56986,Khaleja,Khaleja
0,0.0,37172,అతడు,Athadu
0,0.0,94965,ఒక్కడు,Okkadu
0,0.0,85813,Murari,Murari
0,0.0,48315,Time Runner,Time Runner
0,0.0,73578,Jalsa,Jalsa
0,0.0,224061,అత్తారింటికి దారేది,Atharintiki Daaredi
7000000,16000000.0,111836,Gabbar Singh,Gabbar Singh
0,0.0,262227,రేసుగుర్రం,Race Gurram
0,0.0,138667,కెమెరామెన్ గంగతో రాంబాబు,Cameraman Ganga Tho Rambabu
6,0.0,80539,Panjaa,Panjaa
0,0.0,125835,జులాయి,Julayi
5990000,19450000.0,148265,Eega,Eega
0,0.0,79210,Chatrapathi,Chatrapathi
0,0.0,40909,విక్రమార్కుడు,Vikramarkudu
0,0.0,80805,సింహాద్రి,Simhadri
0,0.0,349135,Roboshark,Roboshark
0,0.0,67988,Curse of the Wolf,Curse of the Wolf
0,0.0,227871,Skull Forest,Skull Forest
12000,0.0,28188,Swamp Zombies!!!,Swamp Zombies!!!
0,0.0,196907,L'ange de goudron,L'ange de goudron
0,0.0,84904,"Italy: Love It, or Leave it","Italy: Love It, or Leave it"
0,0.0,104927,Il terzo occhio,The Third Eye
0,0.0,61025,The Dark Side Of Chocolate,The Dark Side Of Chocolate
0,0.0,342672,4th Man Out,4th Man Out
3000000,6600000.0,19980,99,99
0,0.0,85708,The Stoneman Murders,The Stoneman Murders
0,0.0,18673,8x10 Tasveer,8 X 10 Tasveer
0,0.0,187579,Kike Like Me,Kike Like Me
0,0.0,16008,Kollegiet,Room 205
0,0.0,20891,Korolevstvo Krivykh Zerkal,Kingdom of Crooked Mirrors
0,0.0,117790,Langer Licht,Northern Light
0,0.0,112346,Loverboy,Loverboy
0,0.0,199879,Lucid,Lucid
0,0.0,96594,Een Maand Later,Een Maand Later
0,0.0,52073,La maison,La maison
0,0.0,308671,"Meine Frau, meine Freunde und ich","Meine Frau, meine Freunde und ich"
0,0.0,97547,Het meisje met het rode haar,The Girl with the Red Hair
0,0.0,189420,Mekhanika golovnogo mozga,Mechanics of the Brain
0,0.0,284620,Mémoire de glace,Mémoire de glace
3900000,0.0,76099,Mon colonel,The Colonel
0,0.0,209312,Mondo Meyer Upakhyan,A Tale of a Naughty Girl
0,0.0,238456,Een Monument voor een Gorilla,Een Monument voor een Gorilla
7500000,0.0,24603,All The Best,All The Best
0,0.0,82409,Mutum,Mutum
0,0.0,20507,Agyaat,Agyaat
0,0.0,82279,O princezně Jasněnce a létajícím ševci,O princezně Jasněnce a létajícím ševci
0,0.0,267035,Oh Jonathan – oh Jonathan!,Oh Jonathan – oh Jonathan!
0,0.0,74661,De onfatsoenlijke vrouw,The Indecent Woman
0,0.0,138449,Ora o mai più,Ora o mai più
0,0.0,50730,Het Paard van Sinterklaas,Winky's Horse
2300000,0.0,67509,Pieds nus sur les limaces,Lily Sometimes
0,0.0,78701,Kisna: The Warrior Poet,Kisna: The Warrior Poet
0,0.0,274202,Perpetrators of the Crime,Perpetrators of the Crime
0,0.0,8144,"Abre tu fosa, amigo, llega Sábata...",Dig Your Grave Friend... Sabata's Coming
0,0.0,141010,Los buitres cavarán tu fosa,And the Crows Will Dig Your Grave
0,0.0,77257,Exorcismo,Exorcismo
0,0.0,276537,The Last Man on the Moon,The Last Man on the Moon
0,0.0,28812,La muerte llama a las 10,The Killer Wore Gloves
0,0.0,332721,Dad's Army,Dad's Army
0,0.0,4680,Deux hommes dans la ville,Two Men in Town
0,0.0,77859,チリンの鈴,Ringing Bell
0,0.0,256103,야간비행,Night Flight
9370000,0.0,44425,Dabangg,Dabangg
7500000,10000000.0,44565,Khatta Meetha,Khatta Meetha
10000000,0.0,44978,Golmaal 3,Golmaal 3
3750000,5000000.0,34144,Atithi Tum Kab Jaoge,"Dear Guest, When Will You Leave?"
390000,0.0,49028,रखता चरित्र,Rakht Charitra
0,0.0,115905,Kaalo,Kaalo
0,0.0,354388,No Home Movie,No Home Movie
0,0.0,112947,984: Prisoner of the Future,984: Prisoner of the Future
2500000,0.0,88377,Robo Vampire,Robo Vampire
0,0.0,79836,Il giorno in più,Il giorno in più
0,0.0,61540,La Ragazza dal Pigiama Giallo,The Girl in the Yellow Pajamas
0,0.0,73835,Il Paramedico,Il Paramedico
100000,0.0,81521,Bloodlock,Bloodlock
0,0.0,61203,Shor in the City,Shor in the City
0,0.0,56901,Yeh Saali Zindagi,Yeh Saali Zindagi
0,0.0,53569,No One Killed Jessica,No One Killed Jessica
130,8.0,73582,Bodyguard,Bodyguard
13100000,4100000.0,61400,Thank You,Thank You
0,0.0,71481,404: Error Not Found,404: Error Not Found
70000,0.0,215726,Shuttlecock Boys,Shuttlecock Boys
0,0.0,158519,1920: Evil Returns,1920: Evil Returns
0,0.0,84240,Ghost,Ghost
0,0.0,267522,Chhodo Kal Ki Baatein,Chhodo Kal Ki Baatein
0,0.0,78377,Un idiot à Paris,Idiot in Paris
0,0.0,141679,Spike Island,Spike Island
0,0.0,259460,Conducta,Behavior
0,0.0,384894,Conspiracy Encounters,Conspiracy Encounters
0,0.0,362243,Rodinný film,Family Film
0,0.0,287322,Blackbird,Blackbird
0,0.0,96552,Pretpark Nederland,Pretpark Nederland
0,0.0,105833,さらば夏の光,Farewell to the Summer Light
0,0.0,347184,Sharunas Bartas: An Army of One,Sharunas Bartas: An Army of One
0,0.0,250919,Der Struwwelpeter,Der Struwwelpeter
0,0.0,31319,Taiji Ga Mitsuryô Suru Toki,The Embryo Hunts in Secret
0,0.0,60616,Le tango des Rashevski,The Rashevski Tango
0,0.0,123707,Terminus paradis,Next Stop Paradise
0,0.0,227481,La Tranchée des espoirs,Trench of Hope
0,0.0,105572,Trois places pour le 26,Three Seats for the 26th
0,0.0,354023,Trying to Kiss the Moon,Trying to Kiss the Moon
0,0.0,308823,Uitgesloten,Uitgesloten
