,budget,revenue,id,original_title,title
43372,950000,1500000.0,30593,Heavy Traffic,Heavy Traffic
43373,0,0.0,49036,Mr. Mike's Mondo Video,Mr. Mike's Mondo Video
43374,0,0.0,410212,Die Hölle – Inferno,Cold Hell
43375,3900,0.0,45966,Day of the Fight,Day of the Fight
43376,0,0.0,45970,Flying Padre,Flying Padre
43377,0,0.0,426224,Jedi Junior High,Jedi Junior High
43378,0,0.0,57837,George Carlin: On Location at Phoenix,George Carlin: On Location at Phoenix
43379,0,0.0,34506,George Carlin: Carlin at Carnegie,George Carlin: Carlin at Carnegie
43380,0,0.0,70086,George Carlin - On Location at USC,George Carlin - On Location at USC
43381,0,0.0,25160,George Carlin: Doin' it Again,George Carlin: Doin' it Again
43382,0,0.0,30649,Carlin on Campus,Carlin on Campus
43383,0,0.0,28753,You Can't Cheat an Honest Man,You Can't Cheat an Honest Man
43384,0,0.0,28810,Poppy,Poppy
43385,0,0.0,34512,George Carlin: What Am I Doing in New Jersey?,George Carlin: What Am I Doing in New Jersey?
43386,0,0.0,35241,Charlie Murphy: I Will Not Apologize,Charlie Murphy: I Will Not Apologize
43387,1000000,0.0,33914,Frankenweenie,Frankenweenie
43388,65000,0.0,390883,The Dark Tapes,The Dark Tapes
43389,0,0.0,85901,Za dvumya zaytsami,Chasing Two Hares
43390,0,0.0,401689,Mythica: The Godslayer,Mythica: The Godslayer
43391,0,0.0,156045,凶榜,The Imp
43392,6000000,31000.0,220669,Королёв,Королёв
43393,0,0.0,271404,Beyond Skyline,Beyond Skyline
43394,0,0.0,321757,Punching Henry,Punching Henry
43395,0,0.0,61708,Shake! Otis at Monterey,Shake! Otis at Monterey
43396,250000,0.0,49160,The Time Travelers,The Time Travelers
43397,0,0.0,216163,Cry Wilderness,Cry Wilderness
43398,0,0.0,86682,They Call Me Macho Woman,They Call Me Macho Woman
43399,0,0.0,177117,Mars et Avril,Mars and April
43400,0,0.0,380754,Isolation,Isolation
43401,0,0.0,229693,Supervention,Supervention
43402,0,0.0,412766,Sam Was Here,Sam Was Here
43403,0,26251899.0,425134,How to Be a Latin Lover,How to Be a Latin Lover
43404,0,0.0,34518,Ninja Bachelor Party,Ninja Bachelor Party
43405,0,0.0,426264,The Trip to Spain,The Trip to Spain
43406,0,0.0,37963,5 แพร่ง,Phobia 2
43407,0,0.0,64215,Ladda Land,Laddaland
43408,0,0.0,178751,เคาท์ดาวน์,Countdown
43409,0,0.0,71031,Wound,Wound
43410,500000,0.0,64494,Malibu Express,Malibu Express
43411,0,0.0,50560,Picasso Trigger,Picasso Trigger
43412,0,0.0,67394,Savage Beach,Savage Beach
43413,0,0.0,46360,Guns,Guns
43414,0,0.0,430830,Nobody Speak: Trials of the Free Press,Nobody Speak: Trials of the Free Press
43415,0,0.0,403431,Brigsby Bear,Brigsby Bear
43416,0,0.0,358694,Little Angels,Little Angels
43417,0,0.0,15014,Bianca,Bianca
43418,0,0.0,451709,Lucas Brothers: On Drugs,Lucas Brothers: On Drugs
43419,2000000,0.0,412209,Tramps,Tramps
43420,0,0.0,450945,I Am Heath Ledger,I Am Heath Ledger
43421,0,0.0,104863,Oh Dem Watermelons,Oh Dem Watermelons
43422,0,0.0,37406,"Lewis Black: Red, White & Screwed","Lewis Black: Red, White & Screwed"
43423,0,0.0,263524,Lewis Black: Old Yeller - Live at the Borgata,Lewis Black: Old Yeller - Live at the Borgata
43424,0,0.0,96683,Lewis Black: In God We Rust,Lewis Black: In God We Rust
43425,0,0.0,37801,Lewis Black:  Black on Broadway,Lewis Black:  Black on Broadway
43426,0,0.0,381276,Robin Williams - Off the Wall,Robin Williams - Off the Wall
43427,0,0.0,364123,Andy Kaufman Plays Carnegie Hall,Andy Kaufman Plays Carnegie Hall
43428,0,0.0,21586,Robin Williams: A Night at the Met,Robin Williams: A Night at the Met
43429,0,0.0,26140,Stewart Lee: Stand-Up Comedian,Stewart Lee: Stand-Up Comedian
43430,0,0.0,25358,Katt Williams: Live,Katt Williams: Live
43431,0,0.0,21231,Katt Williams: American Hustle,Katt Williams: American Hustle
43432,0,0.0,13488,Katt Williams: It's Pimpin Pimpin,Katt Williams: It's Pimpin Pimpin
43433,0,0.0,34507,Doug Stanhope: Deadbeat Hero,Doug Stanhope: Deadbeat Hero
43434,0,0.0,18362,Doug Stanhope: No Refunds,Doug Stanhope: No Refunds
43435,0,0.0,47774,DJ Q.bert's Wave Twisters,DJ Q.bert's Wave Twisters
43436,0,0.0,31251,Angels' Brigade,Angels' Brigade
43437,0,0.0,104277,幸福の鐘,Blessing Bell
43438,0,0.0,413349,Killing Reagan,Killing Reagan
43439,0,0.0,425487,Bieffekterna,Origin
43440,0,0.0,390054,Sand Castle,Sand Castle
43441,1000000,0.0,199602,Dvojina,Dual
43442,0,0.0,305198,Al Capone: Icon,Al Capone: Icon
43443,0,0.0,445605,Slam - Tutto per una ragazza,Slam
43444,0,0.0,240992,Santo contra los zombies,Santo vs. the Zombies
43445,0,0.0,413782,Mifune: The Last Samurai,Mifune: The Last Samurai
43446,0,0.0,233444,Cold Harbour,Cold Harbour
43447,0,0.0,276486,The Work of Director Chris Cunningham,The Work of Director Chris Cunningham
43448,0,0.0,30592,The Jacksons: An American Dream,The Jacksons: An American Dream
43449,0,0.0,174020,Bill Hicks: It's Just a Ride,Bill Hicks: It's Just a Ride
43450,0,0.0,443297,Moontrap: Target Earth,Moontrap: Target Earth
43451,12200000,0.0,38629,Bear Island,Bear Island
43452,0,0.0,333295,Uncertain,Uncertain
43453,0,0.0,99251,Spin,Spin
43454,0,0.0,397549,Lil Rel: RELevent,Lil Rel: RELevent
43455,0,0.0,31280,Fire Maidens of Outer Space,Fire Maidens of Outer Space
43456,0,0.0,340053,"Orson Welles, autopsie d'une légende",Orson Welles: Shadows & Light
43457,0,0.0,270025,Uncle Bob,Uncle Bob
43458,10,0.0,51522,I Need That Record,I Need That Record
43459,0,0.0,43158,Godspell: A Musical Based on the Gospel According to St. Matthew,Godspell: A Musical Based on the Gospel According to St. Matthew
43460,0,0.0,72553,Salvador Allende,Salvador Allende
43461,1200000,0.0,30289,Megafault,Megafault
43462,0,0.0,42862,"Falco - Verdammt, wir leben noch!","Falco: Damn It, We're Still Alive!"
43463,0,0.0,279965,Shockwave Darkside,Shockwave Darkside
43464,0,0.0,79009,Konec starých časů,The End of Old Times
43465,0,0.0,402455,海難1890,125 Years Memory
43466,0,0.0,38547,7 Kocalı Hürmüz,7 Kocalı Hürmüz
43467,0,0.0,157559,Ah Nerede,Ah Nerede
43468,0,0.0,366759,Ali Baba ve 7 Cüceler,Ali Baba ve 7 Cüceler
43469,0,0.0,148697,Avanak Apdi,Avanak Apdi
43470,0,0.0,49833,Ay Lav Yu,Ay Lav Yu
43471,65700,214600.0,220002,Bizim Aile,Bizim Aile
43472,0,0.0,64468,Çalgı Çengi,Çalgı Çengi
43473,0,0.0,296901,Ateş Böceği,Firefly
43474,0,0.0,236041,En Büyük Şaban,En Büyük Şaban
43475,0,0.0,48763,Eyyvah Eyvah,Eyyvah Eyvah
43476,0,0.0,452606,Sultan,Sultan
43477,0,0.0,65010,Gülen Gözler,Smiling Eyes
43478,0,0.0,101217,Hanzo,Hanzo
43479,0,0.0,53206,Neseli günler,Happy Days
43480,0,0.0,236053,Japon İşi,Japon İşi
43481,0,0.0,123592,Korkusuz Korkak,Korkusuz Korkak
43482,0,0.0,109671,Maskeli Beşler İntikam Peşinde,Maskeli Beşler İntikam Peşinde
43483,0,0.0,69319,Mavi Boncuk,Mavi Boncuk
43484,0,0.0,110029,Oh Olsun,Oh Olsun
43485,0,0.0,38614,Romantik Komedi,Romantik Komedi
43486,0,0.0,74171,Sahte Kabadayı,Sahte Kabadayı
43487,0,0.0,327935,Şabaniye,Şabaniye
43488,0,0.0,110040,Salako,Salako
43489,0,0.0,123601,Sosyete Şaban,Sosyete Şaban
43490,0,0.0,86256,Tarkan Viking kanı,Tarkan and the Blood of the Vikings
43491,0,0.0,307020,Tarzan Rıfkı,Tarzan Rıfkı
43492,0,0.0,123611,Tokatçı,Tokatçı
43493,64200,698200.0,38794,Tosun Paşa,Tosun Pasha
43494,0,0.0,49057,The Trial,The Trial
43495,0,0.0,382518,Débarquement immédiat!,Last Call for Nowhere
43496,18000000,0.0,59219,Quo Vadis,Quo Vadis
43497,0,0.0,409297,A Dark Song,A Dark Song
43498,0,0.0,134990,逆光飛翔,Touch of the Light
43499,707503,4781454.0,430263,"Гуляй, Вася!","Have Fun, Vasya!"
43500,0,0.0,14274,The Heart of the Game,The Heart of the Game
43501,0,0.0,49426,Туман,The Fog
43502,2800000,964206.0,347979,Гороскоп на удачу,Horoscope for Good Luck
43503,0,0.0,329137,My Italian Secret: The Forgotten Heroes,My Italian Secret: The Forgotten Heroes
43504,0,0.0,435366,조작된 도시,Fabricated City
43505,0,0.0,426166,형,My Annoying Brother
43506,0,0.0,24709,Lost in the Barrens,Lost in the Barrens
43507,0,0.0,40761,Revenge of the Creature,Revenge of the Creature
43508,0,0.0,34372,"The Execution of Mary, Queen of Scots","The Execution of Mary, Queen of Scots"
43509,0,0.0,133063,Le manoir du diable,The Haunted Castle
43510,8620000,0.0,363579,밀정,The Age of Shadows
43511,0,0.0,152218,The Barbershop,The Barbershop
43512,0,0.0,16175,The Diary of Ellen Rimbauer,The Diary of Ellen Rimbauer
43513,0,0.0,430413,Ёлки 5,Six Degrees of Celebration 5
43514,0,0.0,84140,Dangerous Men,Dangerous Men
43515,3500000,179000.0,330878,Кавказская пленница!,"Kidnapping, Caucasian Style"
43516,0,0.0,428398,Дед Мороз. Битва Магов,Santa Claus. Battle of Mages
43517,0,0.0,255358,Ne Valyay Duraka...,Don't Play the Fool...
43518,0,0.0,413953,Землетрясение,The Earthquake
43519,0,0.0,54638,Virtual Nightmare,Virtual Nightmare
43520,0,0.0,54471,Le Jaguar,Le Jaguar
43521,0,0.0,291276,Unlocked,Unlocked
43522,0,0.0,81391,252 生存者あり,252: Signal of Life
43523,0,0.0,409926,Cosmos,Cosmos
43524,0,0.0,301372,Voice from the Stone,Voice from the Stone
43525,0,0.0,142145,Cold River,Cold River
43526,0,0.0,411405,Small Crimes,Small Crimes
43527,0,0.0,14005,Terror Firmer,Terror Firmer
43528,0,0.0,255160,Na mlečnom putu,On the Milky Road
43529,0,0.0,427095,Kappen!,Kappen!
43530,0,0.0,268652,La madriguera,Honeycomb
43531,0,0.0,85971,Summer School Teachers,Summer School Teachers
43532,0,0.0,453596,Kolonya Cumhuriyeti,Kolonya Cumhuriyeti
43533,2000000,22212223.0,31059,Наша Russia: Яйца судьбы,Nasha Russia: Yaytsa sudby
43534,0,0.0,231510,Мотыльки,Inseparable
43535,0,0.0,24149,305,305
43536,0,0.0,83292,The Suckling,The Suckling
43537,0,0.0,149154,Место на земле,A Place in the World
43538,0,0.0,251803,Smokers,Smokers
43539,0,0.0,63414,డార్లింగ్,Darling
43540,0,0.0,145051,The Kinematograph,The Kinematograph
43541,0,0.0,455363,The Rise and Fall of a Jungle Giant,The Rise and Fall of a Jungle Giant
43542,0,0.0,390396,Command and Control,Command and Control
43543,0,0.0,455368,David Lean and His Dedicated Maniacs,David Lean and His Dedicated Maniacs
43544,0,0.0,63958,Даун Хаус,Down House
43545,0,0.0,60068,ССД: Смерть Советским Детям,S.S.D.
43546,6500000,9816332.0,57889,Samyy Luchshiy Film 3-DE,The Best Movie 3-DE
43547,0,0.0,49230,InAlienable,InAlienable
43548,3200000,3877492.0,50530,Tarif Novogodniy,The New Year's Rate Plan
43549,0,0.0,411282,Pier Paolo Pasolini,Pier Paolo Pasolini
43550,0,0.0,124582,我出生了，但——小津安二郎传,"I Lived, But..."
43551,0,0.0,402223,Одноклассницы,Classmates
43552,2600000,0.0,345306,Бармен,The Bartender
43553,0,263000.0,424322,Суперплохие,Superbad
43554,0,0.0,373838,Самый лучший день,The Best Day Ever
43555,0,0.0,194089,The Pickaninny Dance from the “Passing Show”,The Pickaninny Dance from the “Passing Show”
43556,0,0.0,36566,Cheech & Chong's Hey Watch This,Cheech & Chong's Hey Watch This
43557,0,0.0,110486,Perfect Harmony,Perfect Harmony
43558,0,0.0,142802,Гонгофер,Гонгофер
43559,0,0.0,56746,El viaje de Carol,Carol's Journey
43560,0,0.0,14243,Wild Style,Wild Style
43561,0,0.0,52805,The Truth About Jane,The Truth About Jane
43562,0,0.0,13128,Sweet Rain: 死神の精度,Sweet Rain: Accuracy of Death
43563,0,0.0,442949,Rising Fear,Rising Fear
43564,0,0.0,68163,The Hidden II,The Hidden II
43565,0,123899.0,413391,A Few Less Men,A Few Less Men
43566,0,0.0,77235,You're So Cupid,You're So Cupid
43567,0,0.0,60236,Личный номер,Countdown
43568,0,0.0,411024,Karl Marx City,Karl Marx City
43569,0,0.0,393172,Bottom of the World,Bottom of the World
43570,0,0.0,348389,Stratton,Stratton
43571,0,0.0,27942,Убить дракона,Убить дракона
43572,0,0.0,377274,O Ornitólogo,The Ornithologist
43573,1,0.0,405050,Bad Girl,Bad Girl
43574,0,214078.0,426253,The Lovers,The Lovers
43575,18000000,230000000.0,350312,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion
43576,1300000,809000.0,54474,Zvezda,The Star
43577,0,0.0,366143,Binky Nelson Unpacified,Binky Nelson Unpacified
43578,0,0.0,71209,Warm Summer Rain,Warm Summer Rain
43579,0,0.0,441483,Tomato Red,Tomato Red
43580,400000,0.0,447352,Taking Earth,Taking Earth
43581,0,0.0,115108,Le lit de la vierge,The Virgin's Bed
43582,0,0.0,444066,Pet Fooled,Pet Fooled
43583,0,0.0,455601,Maria Bamford: Old Baby,Maria Bamford: Old Baby
43584,0,0.0,44123,Sam Kinison: Breaking the Rules,Sam Kinison: Breaking the Rules
43585,0,0.0,69072,Sam Kinison: Family Entertainment Hour,Sam Kinison: Family Entertainment Hour
43586,0,0.0,27631,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!","Richard Pryor: I Ain't Dead Yet, #*%$#@!!"
43587,0,0.0,64051,Jimi Plays Berkeley,Jimi Plays Berkeley
43588,0,0.0,58306,Devo: The Complete Truth About De-Evolution,Devo: The Complete Truth About De-Evolution
43589,0,0.0,25771,Pink Floyd: Live at Pompeii,Pink Floyd: Live at Pompeii
43590,0,0.0,16783,National Lampoon Presents Electric Apricot: Quest for Festeroo,National Lampoon Presents Electric Apricot: Quest for Festeroo
43591,0,0.0,27916,Redneck Zombies,Redneck Zombies
43592,0,0.0,46663,Nochnye Syostry,Night Nurses
43593,0,0.0,441652,Final Offer,Final Offer
43594,0,0.0,34325,Dead Kennedys: The Early Years,Dead Kennedys: The Early Years
43595,0,0.0,34521,Paul Mooney: Analyzing White America,Paul Mooney: Analyzing White America
43596,0,0.0,439998,Omicidio all'italiana,Omicidio all'italiana
43597,0,0.0,77534,Тупой жирный заяц,Fat Stupid Rabbit
43598,0,0.0,20543,Steven Wright: When the Leaves Blow Away,Steven Wright: When the Leaves Blow Away
43599,0,0.0,72386,Lenny Bruce in 'Lenny Bruce',Lenny Bruce in 'Lenny Bruce'
43600,0,0.0,183339,Asssscat,Asssscat
43601,0,0.0,135195,P,P
43602,0,0.0,123787,Weed,Weed
43603,0,0.0,59173,Sam Kinison: Why Did We Laugh?,Sam Kinison: Why Did We Laugh?
43604,0,0.0,37876,Andrew Dice Clay: One Night with Dice,Andrew Dice Clay: One Night with Dice
43605,0,0.0,80019,Larry Flynt: The Right to Be Left Alone,Larry Flynt: The Right to Be Left Alone
43606,0,0.0,80267,Cocaine: One Man's Seduction,Cocaine: One Man's Seduction
43607,0,31894.0,39348,Sacco and Vanzetti,Sacco and Vanzetti
43608,0,0.0,45041,Dana Gould: Let Me Put My Thoughts in You,Dana Gould: Let Me Put My Thoughts in You
43609,0,0.0,71520,Last Woman on Earth,Last Woman on Earth
43610,0,0.0,369697,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Norman: The Moderate Rise and Tragic Fall of a New York Fixer
43611,0,0.0,42772,Dana Carvey: Critics' Choice,Dana Carvey: Critics' Choice
43612,0,0.0,70668,An Ox's Tale: The John Entwistle Story,An Ox's Tale: The John Entwistle Story
43613,0,0.0,20211,Robin Williams: Live on Broadway,Robin Williams: Live on Broadway
43614,60000,0.0,23506,The Wizard of Gore,The Wizard of Gore
43615,0,0.0,95990,Di san lei da dou,Heaven and Hell
43616,0,17355.0,371859,La mort de Louis XIV,The Death of Louis XIV
43617,0,0.0,54514,Страна глухих,Country of the Deaf
43618,0,0.0,143883,День Радио (Спектакль),Den radio
43619,0,0.0,61672,Titeuf - le film,Titeuf
43620,0,0.0,227334,"Gahan Wilson: Born Dead, Still Weird","Gahan Wilson: Born Dead, Still Weird"
43621,0,0.0,44265,Lurking Fear,Lurking Fear
43622,6000000,0.0,430161,El faro de las orcas,The Lighthouse of the Orcas
43623,0,0.0,315371,Живая мишень,Human Target
43624,0,49601.0,21947,A.P.E.X.,A.P.E.X.
43625,0,0.0,151227,Mayrig,Mother
43626,4000000,0.0,16687,Wushu,Wushu
43627,0,0.0,14916,Moontrap,Moontrap
43628,5000000,55635037.0,27046,Ирония судьбы. Продолжение,The Irony of Fate. The Sequel
43629,0,0.0,62737,Самый лучший фильм,The Best Movie
43630,0,0.0,18761,Rozygrysh,Practical Joke
43631,0,0.0,74154,నువ్వొస్తానంటే నేనొద్దంటానా,Nuvvostanante Nenoddantana
43632,0,0.0,172878,Сказка про темноту,Tale in the Darkness
43633,7400000,17000000.0,14395,कभी अलविदा ना कहना,Kabhi Alvida Naa Kehna
43634,0,0.0,25977,Showdown at Area 51,Showdown at Area 51
43635,0,0.0,164013,"Джентльмены, удачи!","Dzhentlmeny, Udachi!"
43636,0,400134.0,67958,"Supermenedzher, ili Motyga Sudby","SuperManager, or Hack of the Fate"
43637,0,0.0,98857,Scrat's Continental Crack-Up: Part 2,Scrat's Continental Crack-Up: Part 2
43638,0,0.0,19625,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S.
43639,10000,0.0,293796,Wet and Reckless,Wet and Reckless
43640,0,0.0,455188,Seizure,Seizure
43641,0,0.0,203835,Amityville: The Awakening,Amityville: The Awakening
43642,10500000,25442939.0,399019,The Beguiled,The Beguiled
43643,0,0.0,452166,The Reagan Show,The Reagan Show
43644,34000000,224511319.0,339403,Baby Driver,Baby Driver
43645,50000000,0.0,387426,Okja,Okja
43646,0,0.0,25998,黑太陽731,Men Behind the Sun
43647,0,0.0,45318,Ilha das Flores,Isle of Flowers
43648,0,0.0,77710,Meu tio matou um cara,My Uncle Killed a Guy
43649,3,3.0,161244,Desmundo,Desmundo
43650,0,0.0,254268,Klub odlozenych,Club of the Laid Off
43651,0,0.0,144726,L'année sainte,Holy Year
43652,0,0.0,52779,Glas,Glass
43653,0,0.0,363690,Belly of the Bulldog,Tank 432
43654,0,0.0,122487,Bolwieser,The Stationmaster's Wife
43655,0,0.0,11960,Fu Zi,After This Our Exile
43656,0,0.0,62842,Nevinost bez zaštite,Innocence Unprotected
43657,0,0.0,172295,Emberek a havason,People of the Mountains
43658,0,0.0,106259,Падение Берлина,The Fall of Berlin
43659,0,0.0,402976,Range 15,Range 15
43660,0,0.0,445916,Asylum of Darkness,Asylum of Darkness
43661,0,0.0,387399,We Go On,We Go On
43662,0,0.0,289269,Lady Bloodfight,Lady Bloodfight
43663,0,0.0,322148,Caedes,Caedes
43664,0,0.0,389578,Daemonium : Soldado del Inframundo,Daemonium: Soldier of the Underworld
43665,0,0.0,256608,AmbaSSada,Embassy
43666,0,0.0,187010,Buck Wild,Buck Wild
43667,500000,0.0,207260,Wrath of the Crows,Wrath of the Crows
43668,0,0.0,164377,Outpost: Rise of the Spetsnaz,Outpost: Rise of the Spetsnaz
43669,1200000,0.0,110608,Neprijatelj,The Enemy
43670,0,0.0,67308,3D肉蒲團之極樂寶鑑,3-D Sex and Zen: Extreme Ecstasy
43671,0,0.0,55429,Kołysanka,Kołysanka
43672,0,0.0,109354,Копейка,The Kopeck
43673,0,0.0,354133,Zombeak,Zombeak
43674,0,0.0,371833,Harry Price: Ghost Hunter,Harry Price: Ghost Hunter
43675,0,0.0,76638,Přežít svůj život (teorie a praxe),Surviving Life (Theory and Practice)
43676,0,0.0,41581,Незнайка на Луне,Dunno on the Moon
43677,0,0.0,309898,Завтрак на траве,Breakfast on the Grass
43678,0,0.0,331641,Techo y comida,Food and Shelter
43679,0,0.0,83495,Зеркало для героя,Mirror for a Hero
43680,0,0.0,79234,Strelets Neprikayannyy,Wandering Sagittarius
